# Assembly Statistics Report
# Assembly name:  ilMesFuru1.1
# Organism name:  Mesoligia furuncula (moths)
# Taxid:          997551
# BioSample:      SAMEA7701289
# BioProject:     PRJEB47754
# Submitter:      WELLCOME SANGER INSTITUTE
# Date:           2021-10-01
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CAKAJR01
# Genome coverage: 24x
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_916614155.1
# Linked assembly: GCA_916611985.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_916614154.1		Primary Assembly
## GCA_916614156.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	889627388
all	all	all	all	spanned-gaps	330
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	94
all	all	all	all	scaffold-N50	30263258
all	all	all	all	scaffold-L50	14
all	all	all	all	scaffold-N75	28762598
all	all	all	all	scaffold-N90	20641088
all	all	all	all	contig-count	424
all	all	all	all	contig-N50	4695465
all	all	all	all	contig-L50	56
all	all	all	all	total-gap-length	99300
all	all	all	all	molecule-count	32
all	all	all	all	top-level-count	94
all	all	all	all	component-count	94
Primary Assembly	all	all	all	total-length	889612040
Primary Assembly	all	all	all	ungapped-length	889512740
Primary Assembly	all	all	all	scaffold-count	93
Primary Assembly	all	all	all	scaffold-N50	30263258
Primary Assembly	all	all	all	spanned-gaps	330
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	total-length	886487339
Primary Assembly	all	all	assembled-molecule	ungapped-length	886388039
Primary Assembly	all	all	assembled-molecule	scaffold-count	31
Primary Assembly	all	all	assembled-molecule	scaffold-N50	30263258
Primary Assembly	all	all	assembled-molecule	spanned-gaps	330
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	3124701
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	3124701
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	62
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	60003
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	total-length	36992374
Primary Assembly	1	Chromosome	all	ungapped-length	36987074
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	36992374
Primary Assembly	1	Chromosome	all	spanned-gaps	16
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	assembled-molecule	total-length	36992374
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	36987074
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	36992374
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	16
Primary Assembly	1	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	1	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	total-length	35235950
Primary Assembly	2	Chromosome	all	ungapped-length	35232250
Primary Assembly	2	Chromosome	all	scaffold-count	1
Primary Assembly	2	Chromosome	all	scaffold-N50	35235950
Primary Assembly	2	Chromosome	all	spanned-gaps	8
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	total-length	35235950
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	35232250
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-N50	35235950
Primary Assembly	2	Chromosome	assembled-molecule	spanned-gaps	8
