# Assembly Statistics Report
# Assembly name:  ASM3367512v1
# Organism name:  Athetis lepigone (moths)
# Isolate:  AGIS_Alep
# Taxid:          1223490
# BioSample:      SAMN37779057
# BioProject:     PRJNA1027120
# Submitter:      Chinese Academy of Agricultural Sciences
# Date:           2023-11-15
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAWMCH01
# Assembly method: Canu v. 2.0
# Expected final version: yes
# Genome coverage: 150.0x
# Sequencing technology: PacBio RSII
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_033675125.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_033675155.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	612163899
all	all	all	all	spanned-gaps	461
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	265
all	all	all	all	scaffold-N50	20909485
all	all	all	all	scaffold-L50	14
all	all	all	all	scaffold-N75	19368691
all	all	all	all	scaffold-N90	13922500
all	all	all	all	contig-count	726
all	all	all	all	contig-N50	2267078
all	all	all	all	contig-L50	74
all	all	all	all	total-gap-length	230500
all	all	all	all	molecule-count	31
all	all	all	all	top-level-count	265
all	all	all	all	component-count	265
all	all	all	all	gc-perc	37
Primary Assembly	all	all	all	total-length	612163899
Primary Assembly	all	all	all	ungapped-length	611933399
Primary Assembly	all	all	all	scaffold-count	265
Primary Assembly	all	all	all	scaffold-N50	20909485
Primary Assembly	all	all	all	spanned-gaps	461
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	37
Primary Assembly	all	all	assembled-molecule	total-length	605273020
Primary Assembly	all	all	assembled-molecule	ungapped-length	605043020
Primary Assembly	all	all	assembled-molecule	scaffold-count	31
Primary Assembly	all	all	assembled-molecule	scaffold-N50	20909485
Primary Assembly	all	all	assembled-molecule	spanned-gaps	460
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	37
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	6890879
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	6890379
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	234
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	50000
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	1
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	39.5
Primary Assembly	1	Chromosome	all	total-length	19400842
Primary Assembly	1	Chromosome	all	ungapped-length	19391842
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	19400842
Primary Assembly	1	Chromosome	all	spanned-gaps	18
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	37.5
Primary Assembly	1	Chromosome	assembled-molecule	total-length	19400842
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	19391842
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	19400842
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	18
