# Assembly Statistics Report
# Assembly name:  FCFRP_Bhyg_1.0
# Organism name:  Pseudolycoriella hygida (flies)
# Isolate:  HSMRA1968
# Taxid:          35572
# BioSample:      SAMN12911131
# BioProject:     PRJNA575761
# Submitter:      University of Sao Paulo
# Date:           2023-03-20
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    WJQU01
# Assembly method: Velvet v. 1.2.10;HGAP4 v. 4;Quiver v. 1.1.0;SSPACE v. 3.0;GapFiller v. 1-10;Juicer v. 1.5;3D-DNA v. 180114;JuiceBox Assembly Tools v. 1.11.08
# Expected final version: no
# Genome coverage: 440
# Sequencing technology: PacBio Sequel;Illumina NextSeq;Illumina NovaSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_029228625.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_029228635.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	609270041
all	all	all	all	spanned-gaps	22093
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	6452
all	all	all	all	scaffold-N50	155796291
all	all	all	all	scaffold-L50	2
all	all	all	all	scaffold-N75	136883156
all	all	all	all	scaffold-N90	64471705
all	all	all	all	contig-count	28545
all	all	all	all	contig-N50	37916
all	all	all	all	contig-L50	4470
all	all	all	all	total-gap-length	10588819
all	all	all	all	molecule-count	4
all	all	all	all	top-level-count	6452
all	all	all	all	component-count	6452
all	all	all	all	gc-perc	37.5
Primary Assembly	all	all	all	total-length	609270041
Primary Assembly	all	all	all	ungapped-length	598681222
Primary Assembly	all	all	all	scaffold-count	6452
Primary Assembly	all	all	all	scaffold-N50	155796291
Primary Assembly	all	all	all	spanned-gaps	22093
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	37.5
Primary Assembly	all	all	assembled-molecule	total-length	549996371
Primary Assembly	all	all	assembled-molecule	ungapped-length	539620719
Primary Assembly	all	all	assembled-molecule	scaffold-count	4
Primary Assembly	all	all	assembled-molecule	scaffold-N50	155796291
Primary Assembly	all	all	assembled-molecule	spanned-gaps	21640
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	37.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	59273670
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	59060503
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	6448
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	21142
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	453
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	38.5
Primary Assembly	A	Chromosome	all	total-length	192845219
Primary Assembly	A	Chromosome	all	ungapped-length	189415627
Primary Assembly	A	Chromosome	all	scaffold-count	1
Primary Assembly	A	Chromosome	all	scaffold-N50	192845219
Primary Assembly	A	Chromosome	all	spanned-gaps	7165
Primary Assembly	A	Chromosome	all	unspanned-gaps	0
Primary Assembly	A	Chromosome	all	gc-perc	37.5
Primary Assembly	A	Chromosome	assembled-molecule	total-length	192845219
Primary Assembly	A	Chromosome	assembled-molecule	ungapped-length	189415627
Primary Assembly	A	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	A	Chromosome	assembled-molecule	scaffold-N50	192845219
Primary Assembly	A	Chromosome	assembled-molecule	spanned-gaps	7165
Primary Assembly	A	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	A	Chromosome	assembled-molecule	gc-perc	37.5
Primary Assembly	A	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	A	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	A	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	A	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	A	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	A	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	B	Chromosome	all	total-length	155796291
Primary Assembly	B	Chromosome	all	ungapped-length	152860762
Primary Assembly	B	Chromosome	all	scaffold-count	1
Primary Assembly	B	Chromosome	all	scaffold-N50	155796291
Primary Assembly	B	Chromosome	all	spanned-gaps	6123
Primary Assembly	B	Chromosome	all	unspanned-gaps	0
Primary Assembly	B	Chromosome	all	gc-perc	37.5
Primary Assembly	B	Chromosome	assembled-molecule	total-length	155796291
Primary Assembly	B	Chromosome	assembled-molecule	ungapped-length	152860762
Primary Assembly	B	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	B	Chromosome	assembled-molecule	scaffold-N50	155796291
Primary Assembly	B	Chromosome	assembled-molecule	spanned-gaps	6123
Primary Assembly	B	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	B	Chromosome	assembled-molecule	gc-perc	37.5
Primary Assembly	B	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	B	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	B	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	B	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	B	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	B	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	C	Chromosome	all	total-length	64471705
Primary Assembly	C	Chromosome	all	ungapped-length	63278539
Primary Assembly	C	Chromosome	all	scaffold-count	1
Primary Assembly	C	Chromosome	all	scaffold-N50	64471705
Primary Assembly	C	Chromosome	all	spanned-gaps	2482
Primary Assembly	C	Chromosome	all	unspanned-gaps	0
