# Assembly Statistics Report
# Assembly name:  ilThoDeci1.2
# Organism name:  Tholera decimalis (moths)
# Taxid:          988041
# BioSample:      SAMEA8603189
# BioProject:     PRJEB52907
# Submitter:      WELLCOME SANGER INSTITUTE
# Date:           2022-10-20
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CALPBR02
# Assembly method: various
# Genome coverage: 45x
# Sequencing technology: PacBio,Illumina,Arima2
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_943138885.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_943138884.2		Primary Assembly
## GCA_943138886.2		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1334081899
all	all	all	all	spanned-gaps	227
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	84
all	all	all	all	scaffold-N50	44326127
all	all	all	all	scaffold-L50	14
all	all	all	all	scaffold-N75	41975962
all	all	all	all	scaffold-N90	30461373
all	all	all	all	contig-count	311
all	all	all	all	contig-N50	10165913
all	all	all	all	contig-L50	46
all	all	all	all	total-gap-length	45400
all	all	all	all	molecule-count	32
all	all	all	all	top-level-count	84
all	all	all	all	component-count	84
all	all	all	all	gc-perc	38
Primary Assembly	all	all	all	total-length	1334066527
Primary Assembly	all	all	all	ungapped-length	1334021127
Primary Assembly	all	all	all	scaffold-count	83
Primary Assembly	all	all	all	scaffold-N50	44326127
Primary Assembly	all	all	all	spanned-gaps	227
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	38
Primary Assembly	all	all	assembled-molecule	total-length	1328833944
Primary Assembly	all	all	assembled-molecule	ungapped-length	1328788944
Primary Assembly	all	all	assembled-molecule	scaffold-count	31
Primary Assembly	all	all	assembled-molecule	scaffold-N50	44326127
Primary Assembly	all	all	assembled-molecule	spanned-gaps	225
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	38
Primary Assembly	all	all	unlocalized-scaffold	total-length	1940523
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	1940323
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	1
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	1940523
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	1
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	38.5
Primary Assembly	na	na	unplaced-scaffold	total-length	3292060
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	3291860
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	51
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	105576
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	1
