# Assembly Statistics Report
# Assembly name:  DroMir_2.2
# Organism name:  Drosophila miranda (flies)
# Infraspecific name:  strain=MSH22
# Sex:  female
# Taxid:          7229
# BioSample:      SAMN02953815
# BioProject:     PRJNA77213
# Submitter:      University of California, Berkeley
# Date:           2013-04-19
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AJMI02
# Assembly method: Newbler v. 2.6
# Genome coverage: 95.0x
# Sequencing technology: Illumina HiSeq; 454
# Excluded from RefSeq: superseded by newer assembly for species
# GenBank assembly accession: GCA_000269505.2
# RefSeq assembly accession: GCF_000269505.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000269515.2	GCF_000269515.1	Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	136728780
all	all	all	all	spanned-gaps	7025
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	6
all	all	all	all	scaffold-N50	28826359
all	all	all	all	scaffold-L50	3
all	all	all	all	scaffold-N75	22123056
all	all	all	all	scaffold-N90	20862834
all	all	all	all	contig-count	7031
all	all	all	all	contig-N50	77651
all	all	all	all	contig-L50	483
all	all	all	all	total-gap-length	4170442
all	all	all	all	molecule-count	6
all	all	all	all	top-level-count	6
all	all	all	all	component-count	4236
all	all	all	all	gc-perc	45
Primary Assembly	all	all	all	total-length	136728780
Primary Assembly	all	all	all	ungapped-length	132558338
Primary Assembly	all	all	all	scaffold-count	6
Primary Assembly	all	all	all	scaffold-N50	28826359
Primary Assembly	all	all	all	spanned-gaps	7025
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	45
Primary Assembly	all	all	assembled-molecule	total-length	136728780
Primary Assembly	all	all	assembled-molecule	ungapped-length	132558338
Primary Assembly	all	all	assembled-molecule	scaffold-count	6
Primary Assembly	all	all	assembled-molecule	scaffold-N50	28826359
Primary Assembly	all	all	assembled-molecule	spanned-gaps	7025
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	45
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	XL	Chromosome	all	total-length	22123056
Primary Assembly	XL	Chromosome	all	ungapped-length	21341538
Primary Assembly	XL	Chromosome	all	scaffold-count	1
Primary Assembly	XL	Chromosome	all	scaffold-N50	22123056
Primary Assembly	XL	Chromosome	all	spanned-gaps	1227
Primary Assembly	XL	Chromosome	all	unspanned-gaps	0
Primary Assembly	XL	Chromosome	all	gc-perc	45.5
Primary Assembly	XL	Chromosome	assembled-molecule	total-length	22123056
Primary Assembly	XL	Chromosome	assembled-molecule	ungapped-length	21341538
Primary Assembly	XL	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	XL	Chromosome	assembled-molecule	scaffold-N50	22123056
Primary Assembly	XL	Chromosome	assembled-molecule	spanned-gaps	1227
Primary Assembly	XL	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	XL	Chromosome	assembled-molecule	gc-perc	45.5
