# Assembly Statistics Report
# Assembly name:  ihAraDepr1.1
# Organism name:  Aradus depressus (bugs)
# Taxid:          1452771
# BioSample:      SAMEA112232731
# BioProject:     PRJEB68350
# Submitter:      WELLCOME SANGER INSTITUTE
# Date:           2023-12-07
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CAVLEL01
# Assembly method: various
# Genome coverage: 36x
# Sequencing technology: PacBio,Arima2
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_963662175.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_963662174.1		Primary Assembly
## GCA_963662176.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	697738979
all	all	all	all	spanned-gaps	425
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	74
all	all	all	all	scaffold-N50	48563729
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	41577885
all	all	all	all	scaffold-N90	35136302
all	all	all	all	contig-count	499
all	all	all	all	contig-N50	2718000
all	all	all	all	contig-L50	76
all	all	all	all	total-gap-length	85000
all	all	all	all	molecule-count	15
all	all	all	all	top-level-count	74
all	all	all	all	component-count	74
all	all	all	all	gc-perc	36.5
Primary Assembly	all	all	all	total-length	697721168
Primary Assembly	all	all	all	ungapped-length	697636168
Primary Assembly	all	all	all	scaffold-count	73
Primary Assembly	all	all	all	scaffold-N50	48563729
Primary Assembly	all	all	all	spanned-gaps	425
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	36.5
Primary Assembly	all	all	assembled-molecule	total-length	687858966
Primary Assembly	all	all	assembled-molecule	ungapped-length	687773966
Primary Assembly	all	all	assembled-molecule	scaffold-count	14
Primary Assembly	all	all	assembled-molecule	scaffold-N50	55127469
Primary Assembly	all	all	assembled-molecule	spanned-gaps	425
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	36
Primary Assembly	all	all	unlocalized-scaffold	total-length	741195
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	741195
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	2
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	667039
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	36
Primary Assembly	na	na	unplaced-scaffold	total-length	9121007
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	9121007
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	57
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	191268
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	38.5
Primary Assembly	1	Chromosome	all	total-length	108215379
Primary Assembly	1	Chromosome	all	ungapped-length	108202379
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	108215379
Primary Assembly	1	Chromosome	all	spanned-gaps	65
