# Assembly Statistics Report
# Assembly name:  CAF_Pro_1.0
# Organism name:  Platygaster robiniae (wasps, ants & bees)
# Isolate:  Pro-CAF
# Taxid:          2753657
# BioSample:      SAMN30983799
# BioProject:     PRJNA883644
# Submitter:      Academy of Forestry Chinese
# Date:           2023-02-06
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAPDSM01
# Assembly method: Hifiasm v. 0.12
# Expected final version: yes
# Genome coverage: 39.0x
# Sequencing technology: PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_028476575.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_028476795.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	483890390
all	all	all	all	spanned-gaps	70
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	42
all	all	all	all	scaffold-N50	44797917
all	all	all	all	scaffold-L50	5
all	all	all	all	scaffold-N75	31124196
all	all	all	all	scaffold-N90	24306178
all	all	all	all	contig-count	112
all	all	all	all	contig-N50	18218313
all	all	all	all	contig-L50	8
all	all	all	all	total-gap-length	35000
all	all	all	all	molecule-count	12
all	all	all	all	top-level-count	42
all	all	all	all	component-count	42
all	all	all	all	gc-perc	33
Primary Assembly	all	all	all	total-length	483890390
Primary Assembly	all	all	all	ungapped-length	483855390
Primary Assembly	all	all	all	scaffold-count	42
Primary Assembly	all	all	all	scaffold-N50	44797917
Primary Assembly	all	all	all	spanned-gaps	70
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	33
Primary Assembly	all	all	assembled-molecule	total-length	469174051
Primary Assembly	all	all	assembled-molecule	ungapped-length	469160051
Primary Assembly	all	all	assembled-molecule	scaffold-count	12
Primary Assembly	all	all	assembled-molecule	scaffold-N50	44797917
Primary Assembly	all	all	assembled-molecule	spanned-gaps	28
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	33
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	14716339
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	14695339
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	30
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	2075000
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	42
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	38
