# Assembly Statistics Report
# Assembly name:  ASM1905959v1
# Organism name:  Marasmia exigua (moths)
# Isolate:  ZAAS-2019
# Sex:  female
# Taxid:          1555629
# BioSample:      SAMN16434404
# BioProject:     PRJNA669107
# Submitter:      Zhejiang Academy of Agricultural Sciences
# Date:           2021-06-29
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JADPWL01
# Assembly method: WTDBG2 v. March-2019
# Expected final version: yes
# Genome coverage: 376.7x
# Sequencing technology: Illumina HiSeq; PacBio Sequel
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_019059595.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_019059765.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	797606974
all	all	all	all	spanned-gaps	2245
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	3328
all	all	all	all	scaffold-N50	25557254
all	all	all	all	scaffold-L50	15
all	all	all	all	scaffold-N75	20746034
all	all	all	all	scaffold-N90	12116510
all	all	all	all	contig-count	5573
all	all	all	all	contig-N50	2488183
all	all	all	all	contig-L50	79
all	all	all	all	total-gap-length	6213363
all	all	all	all	molecule-count	32
all	all	all	all	top-level-count	3328
all	all	all	all	component-count	3328
all	all	all	all	gc-perc	39
Primary Assembly	all	all	all	total-length	797606974
Primary Assembly	all	all	all	ungapped-length	791393611
Primary Assembly	all	all	all	scaffold-count	3328
Primary Assembly	all	all	all	scaffold-N50	25557254
Primary Assembly	all	all	all	spanned-gaps	2245
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	39
Primary Assembly	all	all	assembled-molecule	total-length	739574102
Primary Assembly	all	all	assembled-molecule	ungapped-length	734796383
Primary Assembly	all	all	assembled-molecule	scaffold-count	32
Primary Assembly	all	all	assembled-molecule	scaffold-N50	25659175
Primary Assembly	all	all	assembled-molecule	spanned-gaps	2032
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	39
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	58032872
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	56597228
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	3296
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	24406
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	213
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	39.5
Primary Assembly	2	Chromosome	all	total-length	29897945
Primary Assembly	2	Chromosome	all	ungapped-length	29796369
Primary Assembly	2	Chromosome	all	scaffold-count	1
Primary Assembly	2	Chromosome	all	scaffold-N50	29897945
Primary Assembly	2	Chromosome	all	spanned-gaps	46
Primary Assembly	2	Chromosome	all	unspanned-gaps	0
Primary Assembly	2	Chromosome	all	gc-perc	39
Primary Assembly	2	Chromosome	assembled-molecule	total-length	29897945
Primary Assembly	2	Chromosome	assembled-molecule	ungapped-length	29796369
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	2	Chromosome	assembled-molecule	scaffold-N50	29897945
Primary Assembly	2	Chromosome	assembled-molecule	spanned-gaps	46
Primary Assembly	2	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	2	Chromosome	assembled-molecule	gc-perc	39
Primary Assembly	2	Chromosome	unlocalized-scaffold	total-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	ungapped-length	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-count	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	2	Chromosome	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	3	Chromosome	all	total-length	29649819
Primary Assembly	3	Chromosome	all	ungapped-length	29545177
Primary Assembly	3	Chromosome	all	scaffold-count	1
Primary Assembly	3	Chromosome	all	scaffold-N50	29649819
Primary Assembly	3	Chromosome	all	spanned-gaps	51
