# Assembly Statistics Report
# Assembly name:  ASM330901v1
# Organism name:  Sparus aurata (gilthead seabream)
# Isolate:  M197-DHL199-FB
# Taxid:          8175
# BioSample:      SAMN09603368
# BioProject:     PRJNA416845
# Submitter:      University of Padova
# Date:           2018-07-19
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PQWN01
# Assembly method: CLC Genomics Workbench v. v 10.1.1; PbJelly2 v. JANUARY-2016; SSPACE v. APRIL-2017; ALLMAPS v. APRIL-2017
# Expected final version: yes
# Genome coverage: 60.0x
# Sequencing technology: Illumina HiSeq; Illumina MiSeq; PacBio
# GenBank assembly accession: GCA_003309015.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003311295.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	830381975
all	all	all	all	spanned-gaps	32225
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	34642
all	all	all	all	scaffold-N50	20611436
all	all	all	all	scaffold-L50	18
all	all	all	all	scaffold-N75	36918
all	all	all	all	scaffold-N90	10646
all	all	all	all	contig-count	66867
all	all	all	all	contig-N50	32411
all	all	all	all	contig-L50	6396
all	all	all	all	total-gap-length	68508874
all	all	all	all	molecule-count	24
all	all	all	all	top-level-count	34642
all	all	all	all	component-count	34642
all	all	all	all	gc-perc	42
Primary Assembly	all	all	all	total-length	830381975
Primary Assembly	all	all	all	ungapped-length	761873101
Primary Assembly	all	all	all	scaffold-count	34642
Primary Assembly	all	all	all	scaffold-N50	20611436
Primary Assembly	all	all	all	spanned-gaps	32225
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	42
Primary Assembly	all	all	assembled-molecule	total-length	533910805
Primary Assembly	all	all	assembled-molecule	ungapped-length	481316759
Primary Assembly	all	all	assembled-molecule	scaffold-count	24
Primary Assembly	all	all	assembled-molecule	scaffold-N50	23223384
Primary Assembly	all	all	assembled-molecule	spanned-gaps	20522
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	296471170
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	280556342
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	34618
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	21505
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	11703
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	41.5
Primary Assembly	LG01	Linkage Group	all	total-length	24987871
