# Assembly Statistics Report
# Assembly name:  ASM3026506v1
# Organism name:  Corythoichthys intestinalis (scribbled pipefish)
# Isolate:  RoL2023-P3
# Sex:  male
# Taxid:          161448
# BioSample:      SAMN32966972
# BioProject:     PRJNA851781
# Submitter:      University of Idaho at Moscow
# Date:           2023-06-20
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAQPVN01
# Assembly method: Hifiasm v. 0.16.1; Juicer v. 1.22.01; 3D-DNA v. 180922
# Expected final version: no
# Genome coverage: 80.0x
# Sequencing technology: Pacbio Hi-Fi
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_030265065.1
# RefSeq assembly accession: GCF_030265065.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_030265275.1	GCF_030265275.1	Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1326793283
all	all	all	all	spanned-gaps	9
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	109
all	all	all	all	scaffold-N50	59287289
all	all	all	all	scaffold-L50	10
all	all	all	all	scaffold-N75	53234536
all	all	all	all	scaffold-N90	41219710
all	all	all	all	contig-count	118
all	all	all	all	contig-N50	56274649
all	all	all	all	contig-L50	11
all	all	all	all	total-gap-length	180
all	all	all	all	molecule-count	22
all	all	all	all	top-level-count	109
all	all	all	all	component-count	109
all	all	all	all	gc-perc	39.5
Primary Assembly	all	all	all	total-length	1326793283
Primary Assembly	all	all	all	ungapped-length	1326793103
Primary Assembly	all	all	all	scaffold-count	109
Primary Assembly	all	all	all	scaffold-N50	59287289
Primary Assembly	all	all	all	spanned-gaps	9
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	39.5
Primary Assembly	all	all	assembled-molecule	total-length	1270410875
Primary Assembly	all	all	assembled-molecule	ungapped-length	1270410695
Primary Assembly	all	all	assembled-molecule	scaffold-count	22
Primary Assembly	all	all	assembled-molecule	scaffold-N50	59287289
Primary Assembly	all	all	assembled-molecule	spanned-gaps	9
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	39.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	56382408
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	56382408
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	87
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	4252115
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	39
Primary Assembly	1	Chromosome	all	total-length	85101349
Primary Assembly	1	Chromosome	all	ungapped-length	85101329
Primary Assembly	1	Chromosome	all	scaffold-count	1
