# Assembly Statistics Report
# Assembly name:  fTelBon1.1
# Organism name:  Telmatherina bonti (bony fishes)
# Taxid:          446457
# BioSample:      SAMEA8592627
# BioProject:     PRJEB51590
# Submitter:      WELLCOME SANGER INSTITUTE
# Date:           2022-03-23
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CAKOGG01
# Genome coverage: 36x
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_933228915.1
# Linked assembly: GCA_933228925.1 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_933228914.1		Primary Assembly
## GCA_933228916.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	986039709
all	all	all	all	spanned-gaps	1329
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	146
all	all	all	all	scaffold-N50	41523244
all	all	all	all	scaffold-L50	12
all	all	all	all	scaffold-N75	40126276
all	all	all	all	scaffold-N90	35388860
all	all	all	all	contig-count	1475
all	all	all	all	contig-N50	1254875
all	all	all	all	contig-L50	246
all	all	all	all	total-gap-length	265800
all	all	all	all	molecule-count	25
all	all	all	all	top-level-count	146
all	all	all	all	component-count	146
all	all	all	all	gc-perc	41.5
Primary Assembly	all	all	all	total-length	986023149
Primary Assembly	all	all	all	ungapped-length	985757349
Primary Assembly	all	all	all	scaffold-count	145
Primary Assembly	all	all	all	scaffold-N50	41523244
Primary Assembly	all	all	all	spanned-gaps	1329
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	41.5
Primary Assembly	all	all	assembled-molecule	total-length	981814700
Primary Assembly	all	all	assembled-molecule	ungapped-length	981548900
Primary Assembly	all	all	assembled-molecule	scaffold-count	24
Primary Assembly	all	all	assembled-molecule	scaffold-N50	41523244
Primary Assembly	all	all	assembled-molecule	spanned-gaps	1329
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	41.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	1445022
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	1445022
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	6
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	322918
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	38.5
Primary Assembly	na	na	unplaced-scaffold	total-length	2763427
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	2763427
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	115
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	32915
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
