# Assembly Statistics Report
# Assembly name:  ASM1367726v1
# Organism name:  Gossypium armourianum (eudicots)
# Isolate:  6
# Taxid:          34283
# BioSample:      SAMN10346752
# BioProject:     PRJNA488266
# Submitter:      Mississippi State University
# Date:           2020-09-03
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JABFAE01
# Assembly method: AbySS v. 2.0.1; Chromosomer v. August 2017
# Expected final version: yes
# Reference guided assembly: GCA_000327365.1
# Genome coverage: 54.26x
# Sequencing technology: Illumina HiSeq 2500
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_013677265.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_013677505.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	780950899
all	all	all	all	spanned-gaps	1004008
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	446787
all	all	all	all	scaffold-N50	45725318
all	all	all	all	scaffold-L50	8
all	all	all	all	scaffold-N75	29799150
all	all	all	all	scaffold-N90	336
all	all	all	all	contig-count	1450795
all	all	all	all	contig-N50	704
all	all	all	all	contig-L50	163093
all	all	all	all	total-gap-length	100272261
all	all	all	all	molecule-count	13
all	all	all	all	top-level-count	446787
all	all	all	all	component-count	446787
all	all	all	all	gc-perc	34.5
Primary Assembly	all	all	all	total-length	780950899
Primary Assembly	all	all	all	ungapped-length	680678638
Primary Assembly	all	all	all	scaffold-count	446787
Primary Assembly	all	all	all	scaffold-N50	45725318
Primary Assembly	all	all	all	spanned-gaps	1004008
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	34.5
Primary Assembly	all	all	assembled-molecule	total-length	598094122
Primary Assembly	all	all	assembled-molecule	ungapped-length	498557564
Primary Assembly	all	all	assembled-molecule	scaffold-count	13
Primary Assembly	all	all	assembled-molecule	scaffold-N50	48964576
Primary Assembly	all	all	assembled-molecule	spanned-gaps	995532
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	34
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	182856777
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	182121074
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	446774
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	388
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	8476
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	35.5
Primary Assembly	1	Chromosome	all	total-length	45412348
Primary Assembly	1	Chromosome	all	ungapped-length	37530231
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	45412348
Primary Assembly	1	Chromosome	all	spanned-gaps	73671
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	34
Primary Assembly	1	Chromosome	assembled-molecule	total-length	45412348
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	37530231
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-N50	45412348
Primary Assembly	1	Chromosome	assembled-molecule	spanned-gaps	73671
