# Assembly Statistics Report
# Assembly name:  MPIPZ_rhyBre1m_1.0
# Organism name:  Rhynchospora breviuscula (monocots)
# Isolate:  rhyBre1mFocal
# Taxid:          2022672
# BioSample:      SAMN23585677
# BioProject:     PRJNA784789
# Submitter:      Max-Planck institute for plant breeding research
# Date:           2023-01-04
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAMQYH01
# Assembly method: Hifiasm v. 0.16.1
# Expected final version: yes
# Genome coverage: 75.0x
# Sequencing technology: PacBio HiFi
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_027562975.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_027563135.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	420702111
all	all	all	all	spanned-gaps	137
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	1505
all	all	all	all	scaffold-N50	70463030
all	all	all	all	scaffold-L50	3
all	all	all	all	scaffold-N75	65946630
all	all	all	all	scaffold-N90	45918
all	all	all	all	contig-count	1642
all	all	all	all	contig-N50	10737912
all	all	all	all	contig-L50	13
all	all	all	all	total-gap-length	13627
all	all	all	all	molecule-count	5
all	all	all	all	top-level-count	1505
all	all	all	all	component-count	1505
all	all	all	all	gc-perc	36
Primary Assembly	all	all	all	total-length	420702111
Primary Assembly	all	all	all	ungapped-length	420688484
Primary Assembly	all	all	all	scaffold-count	1505
Primary Assembly	all	all	all	scaffold-N50	70463030
Primary Assembly	all	all	all	spanned-gaps	137
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	36
Primary Assembly	all	all	assembled-molecule	total-length	370057226
Primary Assembly	all	all	assembled-molecule	ungapped-length	370043599
Primary Assembly	all	all	assembled-molecule	scaffold-count	5
Primary Assembly	all	all	assembled-molecule	scaffold-N50	70463030
Primary Assembly	all	all	assembled-molecule	spanned-gaps	137
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	35
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	50644885
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	50644885
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	1500
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	31543
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	43.5
