# Assembly Statistics Report
# Assembly name:  ASM2521556v1
# Organism name:  Flaveria ramosissima (eudicots)
# Isolate:  s2016G-1
# Taxid:          41578
# BioSample:      SAMN14943596
# BioProject:     PRJNA633414
# Submitter:      Partner Insitute for Computational BIology, Shanghai Institutes for Biological Sciences
# Date:           2022-09-16
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JACVEC01
# Assembly method: Pilon v. 2.10.4
# Expected final version: yes
# Genome coverage: 96x
# Sequencing technology: PacBio; Illumina
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_025215565.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_025215595.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1301745180
all	all	all	all	spanned-gaps	12807
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	385
all	all	all	all	scaffold-N50	73879021
all	all	all	all	scaffold-L50	8
all	all	all	all	scaffold-N75	60296551
all	all	all	all	scaffold-N90	54074884
all	all	all	all	contig-count	13192
all	all	all	all	contig-N50	746229
all	all	all	all	contig-L50	393
all	all	all	all	total-gap-length	131765405
all	all	all	all	molecule-count	18
all	all	all	all	top-level-count	385
all	all	all	all	component-count	385
all	all	all	all	gc-perc	37.5
Primary Assembly	all	all	all	total-length	1301745180
Primary Assembly	all	all	all	ungapped-length	1169979775
Primary Assembly	all	all	all	scaffold-count	385
Primary Assembly	all	all	all	scaffold-N50	73879021
Primary Assembly	all	all	all	spanned-gaps	12807
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	37.5
Primary Assembly	all	all	assembled-molecule	total-length	1266278434
Primary Assembly	all	all	assembled-molecule	ungapped-length	1134513029
Primary Assembly	all	all	assembled-molecule	scaffold-count	18
Primary Assembly	all	all	assembled-molecule	scaffold-N50	73879021
Primary Assembly	all	all	assembled-molecule	spanned-gaps	12807
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	37.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	35466746
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	35466746
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	367
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	150696
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	37
