# Assembly Statistics Report
# Assembly name:  ASM3409313v1
# Organism name:  Erigeron breviscapus (eudicots)
# Isolate:  SH-2020a
# Taxid:          244311
# BioSample:      SAMN14130529
# BioProject:     PRJNA525743
# Submitter:      Yunnan Agricultural University
# Date:           2023-12-05
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAXHQA01
# Assembly method: wtdbg v. v1.1.006; LACHESIS v. Jul-2018
# Expected final version: yes
# Genome coverage: 103.0x
# Sequencing technology: PacBio RSII; Illumina
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_034093135.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_034093145.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	1427905205
all	all	all	all	spanned-gaps	17001
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	1661
all	all	all	all	scaffold-N50	156790804
all	all	all	all	scaffold-L50	4
all	all	all	all	scaffold-N75	133149853
all	all	all	all	scaffold-N90	117596224
all	all	all	all	contig-count	18662
all	all	all	all	contig-N50	141202
all	all	all	all	contig-L50	2903
all	all	all	all	total-gap-length	17001000
all	all	all	all	molecule-count	9
all	all	all	all	top-level-count	1661
all	all	all	all	component-count	1661
all	all	all	all	gc-perc	36
Primary Assembly	all	all	all	total-length	1427905205
Primary Assembly	all	all	all	ungapped-length	1410904205
Primary Assembly	all	all	all	scaffold-count	1661
Primary Assembly	all	all	all	scaffold-N50	156790804
Primary Assembly	all	all	all	spanned-gaps	17001
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	36
Primary Assembly	all	all	assembled-molecule	total-length	1417534027
Primary Assembly	all	all	assembled-molecule	ungapped-length	1400533027
Primary Assembly	all	all	assembled-molecule	scaffold-count	9
Primary Assembly	all	all	assembled-molecule	scaffold-N50	156790804
Primary Assembly	all	all	assembled-molecule	spanned-gaps	17001
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	36
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	10371178
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	10371178
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	1652
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	6643
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	41.5
Primary Assembly	1	Chromosome	all	total-length	306994878
Primary Assembly	1	Chromosome	all	ungapped-length	303547878
Primary Assembly	1	Chromosome	all	scaffold-count	1
