# Assembly Statistics Report
# Assembly name:  ASM2865439v1
# Organism name:  Scutellaria barbata (eudicots)
# Isolate:  Sbb2019
# Taxid:          396367
# BioSample:      SAMN15683595
# BioProject:     PRJNA649842
# Submitter:      CEPAMS-SCAM
# Date:           2023-02-16
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JACJVH01
# Assembly method: FALCON-Unzip v. MAR-2020
# Expected final version: yes
# Genome coverage: 157.29x
# Sequencing technology: Illumina NovaSeq; PacBio; Bionano
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_028654395.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_028654435.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	376965765
all	all	all	all	spanned-gaps	169
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	356
all	all	all	all	scaffold-N50	26007137
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	19619875
all	all	all	all	scaffold-N90	18272457
all	all	all	all	contig-count	525
all	all	all	all	contig-N50	7242341
all	all	all	all	contig-L50	18
all	all	all	all	total-gap-length	753577
all	all	all	all	molecule-count	13
all	all	all	all	top-level-count	356
all	all	all	all	component-count	356
all	all	all	all	gc-perc	34
Primary Assembly	all	all	all	total-length	376965765
Primary Assembly	all	all	all	ungapped-length	376212188
Primary Assembly	all	all	all	scaffold-count	356
Primary Assembly	all	all	all	scaffold-N50	26007137
Primary Assembly	all	all	all	spanned-gaps	169
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	34
Primary Assembly	all	all	assembled-molecule	total-length	343986170
Primary Assembly	all	all	assembled-molecule	ungapped-length	343249202
Primary Assembly	all	all	assembled-molecule	scaffold-count	13
Primary Assembly	all	all	assembled-molecule	scaffold-N50	28390736
Primary Assembly	all	all	assembled-molecule	spanned-gaps	153
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	34
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	32979595
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	32962986
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	343
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	110006
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	16
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	33
