# Assembly Statistics Report
# Assembly name:  ASM2559438v1
# Organism name:  Acer negundo (box elder)
# Isolate:  91603
# Taxid:          4023
# BioSample:      SAMN20429306
# BioProject:     PRJNA750066
# Submitter:      University of Connecticut
# Date:           2022-10-06
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JAJSOW01
# Assembly method: FALCON-Unzip pb-assembly v. 0.6.0
# Expected final version: yes
# Genome coverage: 141.0x
# Sequencing technology: PacBio Sequel
# GenBank assembly accession: GCA_025594385.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_025594705.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	442441229
all	all	all	all	spanned-gaps	1071
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	108
all	all	all	all	scaffold-N50	32304000
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	29334433
all	all	all	all	scaffold-N90	26422946
all	all	all	all	contig-count	1179
all	all	all	all	contig-N50	678886
all	all	all	all	contig-L50	187
all	all	all	all	total-gap-length	535500
all	all	all	all	molecule-count	13
all	all	all	all	top-level-count	108
all	all	all	all	component-count	108
all	all	all	all	gc-perc	34
Primary Assembly	all	all	all	total-length	442441229
Primary Assembly	all	all	all	ungapped-length	441905729
Primary Assembly	all	all	all	scaffold-count	108
Primary Assembly	all	all	all	scaffold-N50	32304000
Primary Assembly	all	all	all	spanned-gaps	1071
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	34
Primary Assembly	all	all	assembled-molecule	total-length	441280302
Primary Assembly	all	all	assembled-molecule	ungapped-length	440745802
Primary Assembly	all	all	assembled-molecule	scaffold-count	13
Primary Assembly	all	all	assembled-molecule	scaffold-N50	32304000
Primary Assembly	all	all	assembled-molecule	spanned-gaps	1069
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	34
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	1160927
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	1159927
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	95
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	27034
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	2
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	34.5
Primary Assembly	1	Chromosome	all	total-length	51671011
Primary Assembly	1	Chromosome	all	ungapped-length	51609011
Primary Assembly	1	Chromosome	all	scaffold-count	1
Primary Assembly	1	Chromosome	all	scaffold-N50	51671011
Primary Assembly	1	Chromosome	all	spanned-gaps	124
Primary Assembly	1	Chromosome	all	unspanned-gaps	0
Primary Assembly	1	Chromosome	all	gc-perc	34
Primary Assembly	1	Chromosome	assembled-molecule	total-length	51671011
Primary Assembly	1	Chromosome	assembled-molecule	ungapped-length	51609011
Primary Assembly	1	Chromosome	assembled-molecule	scaffold-count	1
