# Assembly Statistics Report
# Assembly name:  Avena_eriantha_BYU132_v1_assembly
# Organism name:  Avena eriantha (monocots)
# Infraspecific name:  cultivar=BYU132
# Taxid:          146534
# BioSample:      SAMN11962392
# BioProject:     PRJEB45086
# Submitter:      Leibniz Institute of Plant Genetics and Crop Plant Research
# Date:           2022-09-22
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CAJUXJ01
# Genome coverage: 200x
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_910589775.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_910589774.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	3777787481
all	all	all	all	spanned-gaps	5576
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	2652
all	all	all	all	scaffold-N50	534821622
all	all	all	all	scaffold-L50	4
all	all	all	all	scaffold-N75	459891171
all	all	all	all	scaffold-N90	455803086
all	all	all	all	contig-count	8228
all	all	all	all	contig-N50	1314218
all	all	all	all	contig-L50	838
all	all	all	all	total-gap-length	3223400
all	all	all	all	molecule-count	7
all	all	all	all	top-level-count	2652
all	all	all	all	component-count	2652
all	all	all	all	gc-perc	44
Primary Assembly	all	all	all	total-length	3777787481
Primary Assembly	all	all	all	ungapped-length	3774564081
Primary Assembly	all	all	all	scaffold-count	2652
Primary Assembly	all	all	all	scaffold-N50	534821622
Primary Assembly	all	all	all	spanned-gaps	5576
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	44
Primary Assembly	all	all	assembled-molecule	total-length	3675126689
Primary Assembly	all	all	assembled-molecule	ungapped-length	3672099289
Primary Assembly	all	all	assembled-molecule	scaffold-count	7
Primary Assembly	all	all	assembled-molecule	scaffold-N50	534821622
Primary Assembly	all	all	assembled-molecule	spanned-gaps	5380
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	44
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	102660792
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	102464792
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	2645
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	55036
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	196
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	44
Primary Assembly	1C	Chromosome	all	total-length	529955746
Primary Assembly	1C	Chromosome	all	ungapped-length	529485546
Primary Assembly	1C	Chromosome	all	scaffold-count	1
Primary Assembly	1C	Chromosome	all	scaffold-N50	529955746
Primary Assembly	1C	Chromosome	all	spanned-gaps	832
Primary Assembly	1C	Chromosome	all	unspanned-gaps	0
Primary Assembly	1C	Chromosome	all	gc-perc	44
Primary Assembly	1C	Chromosome	assembled-molecule	total-length	529955746
Primary Assembly	1C	Chromosome	assembled-molecule	ungapped-length	529485546
Primary Assembly	1C	Chromosome	assembled-molecule	scaffold-count	1
Primary Assembly	1C	Chromosome	assembled-molecule	scaffold-N50	529955746
Primary Assembly	1C	Chromosome	assembled-molecule	spanned-gaps	832
Primary Assembly	1C	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	1C	Chromosome	assembled-molecule	gc-perc	44
Primary Assembly	1C	Chromosome	unlocalized-scaffold	total-length	0
