# Assembly Statistics Report
# Assembly name:  ASM285v2
# Organism name:  Aspergillus niger (ascomycete fungi)
# Taxid:          5061
# BioSample:      SAMEA3283178
# BioProject:     PRJNA19275
# Submitter:      DSM, The Netherlands
# Date:           2007-04-11
# Assembly type:  haploid
# Release type:   major
# Assembly level: Scaffold
# Genome representation: full
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000002855.2
# RefSeq assembly accession: GCF_000002855.4
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000001045.2	GCF_000001045.4	Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	33975768
all	all	all	all	spanned-gaps	452
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	19
all	all	all	all	scaffold-N50	2525243
all	all	all	all	scaffold-L50	6
all	all	all	all	scaffold-N75	1734209
all	all	all	all	scaffold-N90	1542301
all	all	all	all	contig-count	469
all	all	all	all	contig-N50	114002
all	all	all	all	contig-L50	96
all	all	all	all	total-gap-length	45168
all	all	all	all	molecule-count	8
all	all	all	all	top-level-count	19
all	all	all	all	component-count	468
all	all	all	all	gc-perc	50.5
Primary Assembly	all	all	all	total-length	33975768
Primary Assembly	all	all	all	ungapped-length	33930600
Primary Assembly	all	all	all	scaffold-count	19
Primary Assembly	all	all	all	scaffold-N50	2525243
Primary Assembly	all	all	all	spanned-gaps	452
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	50.5
Primary Assembly	all	all	assembled-molecule	total-length	0
Primary Assembly	all	all	assembled-molecule	ungapped-length	0
Primary Assembly	all	all	assembled-molecule	scaffold-count	0
Primary Assembly	all	all	assembled-molecule	scaffold-N50	0
Primary Assembly	all	all	assembled-molecule	spanned-gaps	0
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	total-length	33975768
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	33930600
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	19
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	2525243
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	452
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	gc-perc	50.5
Primary Assembly	I	Chromosome	all	total-length	3329275
Primary Assembly	I	Chromosome	all	ungapped-length	3325375
Primary Assembly	I	Chromosome	all	scaffold-count	2
Primary Assembly	I	Chromosome	all	scaffold-N50	1734209
Primary Assembly	I	Chromosome	all	spanned-gaps	39
Primary Assembly	I	Chromosome	all	unspanned-gaps	0
Primary Assembly	I	Chromosome	all	gc-perc	50.5
Primary Assembly	I	Chromosome	assembled-molecule	total-length	0
Primary Assembly	I	Chromosome	assembled-molecule	ungapped-length	0
Primary Assembly	I	Chromosome	assembled-molecule	scaffold-count	0
Primary Assembly	I	Chromosome	assembled-molecule	scaffold-N50	0
Primary Assembly	I	Chromosome	assembled-molecule	spanned-gaps	0
Primary Assembly	I	Chromosome	assembled-molecule	unspanned-gaps	0
Primary Assembly	I	Chromosome	unlocalized-scaffold	total-length	3329275
Primary Assembly	I	Chromosome	unlocalized-scaffold	ungapped-length	3325375
Primary Assembly	I	Chromosome	unlocalized-scaffold	scaffold-count	2
Primary Assembly	I	Chromosome	unlocalized-scaffold	scaffold-N50	1734209
