# Assembly Statistics Report
# Assembly name:  LAFE0
# Organism name:  Lachancea fermentati (budding yeasts)
# Infraspecific name:  strain=CBS 6772
# Taxid:          4955
# BioSample:      SAMEA3888429
# BioProject:     PRJEB12930
# Submitter:      INRA UMR 1319
# Date:           2016-10-26
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    FJUO01
# Genome coverage: 20x
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_900074765.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_900074764.1		Primary Assembly
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	10264457
all	all	all	all	spanned-gaps	28
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	8
all	all	all	all	scaffold-N50	1346284
all	all	all	all	scaffold-L50	4
all	all	all	all	scaffold-N75	1180369
all	all	all	all	scaffold-N90	1086951
all	all	all	all	contig-count	36
all	all	all	all	contig-N50	821294
all	all	all	all	contig-L50	6
all	all	all	all	total-gap-length	21818
all	all	all	all	molecule-count	8
all	all	all	all	top-level-count	8
all	all	all	all	component-count	36
all	all	all	all	gc-perc	42.5
Primary Assembly	all	all	all	total-length	10264457
Primary Assembly	all	all	all	ungapped-length	10242639
Primary Assembly	all	all	all	scaffold-count	8
Primary Assembly	all	all	all	scaffold-N50	1346284
Primary Assembly	all	all	all	spanned-gaps	28
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	42.5
Primary Assembly	all	all	assembled-molecule	total-length	10264457
Primary Assembly	all	all	assembled-molecule	ungapped-length	10242639
Primary Assembly	all	all	assembled-molecule	scaffold-count	8
Primary Assembly	all	all	assembled-molecule	scaffold-N50	1346284
Primary Assembly	all	all	assembled-molecule	spanned-gaps	28
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	42.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	A	Chromosome	all	total-length	762788
Primary Assembly	A	Chromosome	all	ungapped-length	762034
Primary Assembly	A	Chromosome	all	scaffold-count	1
Primary Assembly	A	Chromosome	all	scaffold-N50	762788
Primary Assembly	A	Chromosome	all	spanned-gaps	3
Primary Assembly	A	Chromosome	all	unspanned-gaps	0
