# Assembly Statistics Report
# Assembly name:  ucDunPrim2.2
# Organism name:  Dunaliella primolecta (green algae)
# Taxid:          257627
# BioSample:      SAMEA8100039
# BioProject:     PRJEB47344
# Submitter:      WELLCOME SANGER INSTITUTE
# Date:           2023-07-14
# Assembly type:  haploid (principal pseudohaplotype of diploid)
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    CAJZBB02
# Assembly method: various
# Genome coverage: 40x
# Sequencing technology: PacBio,Illumina,Arima
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_914767535.2
# Linked assembly: GCA_914767515.2 (alternate pseudohaplotype of diploid)
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_914767534.2		Primary Assembly
## GCA_914767536.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# gc-perc	gc-count/atgc-count as percentage
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	211234559
all	all	all	all	spanned-gaps	97
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	27
all	all	all	all	scaffold-N50	12721864
all	all	all	all	scaffold-L50	7
all	all	all	all	scaffold-N75	10042981
all	all	all	all	scaffold-N90	7572545
all	all	all	all	contig-count	124
all	all	all	all	contig-N50	2890256
all	all	all	all	contig-L50	21
all	all	all	all	total-gap-length	38000
all	all	all	all	molecule-count	18
all	all	all	all	top-level-count	27
all	all	all	all	component-count	27
all	all	all	all	gc-perc	49
Primary Assembly	all	all	all	total-length	210950326
Primary Assembly	all	all	all	ungapped-length	210912326
Primary Assembly	all	all	all	scaffold-count	25
Primary Assembly	all	all	all	scaffold-N50	12721864
Primary Assembly	all	all	all	spanned-gaps	97
Primary Assembly	all	all	all	unspanned-gaps	0
Primary Assembly	all	all	all	gc-perc	49
Primary Assembly	all	all	assembled-molecule	total-length	192743350
Primary Assembly	all	all	assembled-molecule	ungapped-length	192705850
Primary Assembly	all	all	assembled-molecule	scaffold-count	16
Primary Assembly	all	all	assembled-molecule	scaffold-N50	13117234
Primary Assembly	all	all	assembled-molecule	spanned-gaps	96
Primary Assembly	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly	all	all	assembled-molecule	gc-perc	49.5
Primary Assembly	all	all	unlocalized-scaffold	total-length	0
Primary Assembly	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	total-length	18206976
Primary Assembly	na	na	unplaced-scaffold	ungapped-length	18206476
Primary Assembly	na	na	unplaced-scaffold	scaffold-count	9
Primary Assembly	na	na	unplaced-scaffold	scaffold-N50	3744876
Primary Assembly	na	na	unplaced-scaffold	spanned-gaps	1
Primary Assembly	na	na	unplaced-scaffold	unspanned-gaps	0
Primary Assembly	na	na	unplaced-scaffold	gc-perc	43.5
Primary Assembly	1	Chromosome	all	total-length	19719606
