# Assembly Statistics Report
# Assembly name:  ASM69843v2
# Organism name:  Lotharella oceanica (cercozoans)
# Infraspecific name:  strain=CCMP622
# Taxid:          641309
# BioSample:      SAMN02228105
# BioProject:     PRJNA210748
# Submitter:      Dalhousie University
# Date:           2014-06-05
# Assembly type:  haploid
# Release type:   minor
# Assembly level: Chromosome
# Genome representation: partial
# Excluded from RefSeq: partial
# GenBank assembly accession: GCA_000698435.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000698445.1		Primary Assembly (nucleomorph)
## GCA_000755655.1		non-nuclear
#
# Statistic Types
# Statistic	Description
# component-count	Number of unique components
# contig-L50	Number of contigs that are longer than, or equal to, the N50 length
# contig-N50	Contig length at which 50% of total bases in assembly are in contigs of that length or greater
# contig-count	Number of contigs
# molecule-count	Number of chromosomes and plasmids in full assembly
# region-count	Number of genomic regions defined in full assembly
# scaffold-L50	Number of scaffolds that are longer than, or equal to, the N50 length
# scaffold-N50	Scaffold length at which 50% of total bases in assembly are in scaffolds of that length or greater
# scaffold-N75	Scaffold length at which 75% of total bases in assembly are in contigs of that length or greater
# scaffold-N90	scaffold length at which 90% of total bases in assembly are in contigs of that length or greater
# scaffold-count	Number of scaffolds
# spanned-gaps	Number of spanned gaps. Spanned gaps are gaps within a scaffold
# top-level-count	Number of chromosomes or plasmids, unplaced/unlocalized scaffolds, alt-loci scaffolds, and patch scaffolds
# total-gap-length	Total length of gaps
# total-length	Total sequence length including bases and gaps
# ungapped-length	Total length excluding gaps
# unspanned-gaps	Number of unspanned gaps. Unspanned gaps are gaps between scaffolds
#
# Sequence-type Description
# all	statistic covers all the sequences in the unit-assembly and molecule(s) specified.
# molecule	statistic covers the specified molecule. molecule-name and molecule-type/loc will be given.
# unlocalized	statistic covers the sequences assigned to a molecule but with no position. molecule-name and molecule-type/loc will be given.
# unplaced	statistic covers the sequences not assigned to any molecule in the assembly.
#
# unit-name	molecule-name	molecule-type/loc	sequence-type	statistic	value
all	all	all	all	total-length	683589
all	all	all	all	spanned-gaps	1
all	all	all	all	unspanned-gaps	0
all	all	all	all	region-count	0
all	all	all	all	scaffold-count	4
all	all	all	all	scaffold-N50	207543
all	all	all	all	scaffold-L50	2
all	all	all	all	scaffold-N75	194115
all	all	all	all	scaffold-N90	70997
all	all	all	all	contig-count	5
all	all	all	all	contig-N50	194115
all	all	all	all	contig-L50	2
all	all	all	all	total-gap-length	36
all	all	all	all	molecule-count	4
all	all	all	all	top-level-count	4
all	all	all	all	component-count	4
Primary Assembly (nucleomorph)	all	all	all	total-length	612592
Primary Assembly (nucleomorph)	all	all	all	ungapped-length	612556
Primary Assembly (nucleomorph)	all	all	all	scaffold-count	3
Primary Assembly (nucleomorph)	all	all	all	scaffold-N50	207543
Primary Assembly (nucleomorph)	all	all	all	spanned-gaps	1
Primary Assembly (nucleomorph)	all	all	all	unspanned-gaps	0
Primary Assembly (nucleomorph)	all	all	assembled-molecule	total-length	612592
Primary Assembly (nucleomorph)	all	all	assembled-molecule	ungapped-length	612556
Primary Assembly (nucleomorph)	all	all	assembled-molecule	scaffold-count	3
Primary Assembly (nucleomorph)	all	all	assembled-molecule	scaffold-N50	207543
Primary Assembly (nucleomorph)	all	all	assembled-molecule	spanned-gaps	1
Primary Assembly (nucleomorph)	all	all	assembled-molecule	unspanned-gaps	0
Primary Assembly (nucleomorph)	all	all	unlocalized-scaffold	total-length	0
Primary Assembly (nucleomorph)	all	all	unlocalized-scaffold	ungapped-length	0
Primary Assembly (nucleomorph)	all	all	unlocalized-scaffold	scaffold-count	0
Primary Assembly (nucleomorph)	all	all	unlocalized-scaffold	scaffold-N50	0
Primary Assembly (nucleomorph)	all	all	unlocalized-scaffold	spanned-gaps	0
Primary Assembly (nucleomorph)	all	all	unlocalized-scaffold	unspanned-gaps	0
Primary Assembly (nucleomorph)	1	Nucleomorph	all	total-length	210934
Primary Assembly (nucleomorph)	1	Nucleomorph	all	ungapped-length	210898
