ID,Total Length (bp)
68886.0,9360320.0
27987.0,8493640.0
84963.0,43671268.0
158379.0,6149411.0
483139.0,83637532.0
94643.0,58845926.0
564424.0,9183645.0
42890.0,124404968.0
77519.0,33006272.0
5869.0,7811629.0
5865.0,8271618.0
310047.0,9111170.0
5850.0,24771595.0
5857.0,25914542.0
5874.0,8358125.0
540482.0,7611384.0
51316.0,60083328.0
27996.0,9109174.0
93969.0,8973200.0
5807.0,9122263.0
5824.0,30089869.0
195482.0,8746326.0
5811.0,61576279.0
99158.0,51498142.0
707206.0,23209007.0
5875.0,8249319.0
237895.0,9054010.0
5833.0,22682179.0
3036441.0,50561280.0
44416.0,62832469.0
117008.0,9088557.0
5801.0,45830609.0
189622.0,14453397.0
5872.0,11576675.0
29176.0,61494165.0
5868.0,6878190.0
5861.0,23083521.0
5854.0,24055504.0
5858.0,31925186.0
32595.0,9725408.0
5827.0,30657612.0
110372.0,8598435.0
51315.0,55007932.0
647221.0,16303117.0
5804.0,45975062.0
756076.0,9015711.0
857276.0,9100863.0
476202.0,57031628.0
208452.0,27817468.0
5866.0,13840936.0
2853592.0,9054784.0
5849.0,25034007.0
5802.0,1347714.0
88456.0,44563857.0
1176757.0,9264338.0
5821.0,18811223.0
196059.0,27332259.0
44415.0,72240319.0
5871.0,12816698.0
2853593.0,8812657.0
36330.0,33529622.0
515981.0,9059344.0
323732.0,7857449.0
5855.0,27007701.0
33632.0,7597807.0
5860.0,19533052.0
85471.0,22607426.0
83540.0,8550633.0
110365.0,14009070.0
51314.0,66890165.0
271741.77142857143,26310999.87142857
,1841769991.0
